siteID,collectDate,temp_mean_daily,temp_max_daily,temp_min_daily
PRLA,2019-06-22,17.588125,17.81,17.12
PRLA,2019-06-23,17.49375,18,17.01
PRLA,2019-06-24,18.5425531914894,19.38,17.18
PRLA,2019-06-25,19.4841666666667,20.47,18.39
PRLA,2019-06-26,19.88125,20.54,18.89
PRLA,2019-06-27,21.7952777777778,24.77,19.79
PRLA,2019-06-28,22.3604255319149,23.2,21.16
PRLA,2019-06-29,22.2791666666667,23.03,21.52
PRLA,2019-06-30,22.4104166666667,23.1,21.72
PRLA,2019-07-01,23.19125,23.75,22.5
PRLA,2019-07-02,24.154,26.32,22.61
PRLA,2019-07-03,24.6791666666667,26.03,23.12
PRLA,2019-07-04,24.6989583333333,26.21,23.73
PRLA,2019-07-05,24.1083333333333,24.87,23.55
PRLA,2019-07-06,23.8260416666667,24.28,23.28
PRLA,2019-07-07,24.2307142857143,25.82,23.14
PRLA,2019-07-08,24.26875,25.15,23.24
PRLA,2019-07-09,24.5947916666667,25.73,23.76
PRLA,2019-07-10,23.6345833333333,24.16,22.68
PRLA,2019-07-11,22.9889583333333,23.56,22.27
PRLA,2019-07-12,23.796875,24.46,22.74
PRLA,2019-07-13,25.1712765957447,26.44,23.7
PRLA,2019-07-14,25.9129166666667,26.8,24.72
PRLA,2019-07-15,26.7122222222222,27.63,25.44
PRLA,2019-07-16,26.83,27.56,26.14
PRLA,2019-07-17,26.5580952380952,28.13,25.14
PRLA,2019-07-18,25.5275,26.07,24.91
PRLA,2019-07-19,25.20625,25.64,24.81
PRLA,2019-07-20,25.1179166666667,25.56,24.64
PRLA,2019-07-21,24.9,25.45,24.26
PRLA,2019-07-22,24.321875,24.85,23.71
PRLA,2019-07-23,24.8793023255814,26.81,23.64
PRLA,2019-07-24,24.8377083333333,25.84,23.93
PRLA,2019-07-25,24.3655555555556,24.9,23.79
PRLA,2019-07-26,24.6075,25.39,23.73
PRLA,2019-07-27,24.411875,24.83,23.86
PRLA,2019-07-28,25.1391304347826,26.4,23.8
PRLA,2019-07-29,24.3483333333333,24.97,23.32
PRLA,2019-07-30,23.225,23.77,22.62
PRLA,2019-07-31,23.0266666666667,23.92,22.29
PRLA,2019-08-01,23.3679166666667,24.35,22.15
PRLA,2019-08-02,23.9514583333333,24.54,23.26
PRLA,2019-08-03,24.8258333333333,25.8,23.47
PRLA,2019-08-04,24.8872916666667,25.51,24.31
PRLA,2019-08-05,24.8689583333333,25.79,24.2
PRLA,2019-08-06,24.6,25.11,24.05
PRLA,2019-08-07,24.5197916666667,25.46,23.92
PRLA,2019-08-08,23.6589361702128,24.03,22.67
PRLA,2019-08-09,22.9458333333333,23.48,22.49
PRLA,2019-08-10,22.4733333333333,22.76,22.04
PRLA,2019-08-11,22.52125,23.06,21.94
PRLA,2019-08-12,21.8697916666667,22.17,21
PRLA,2019-08-13,20.8372916666667,21.26,20.48
PRLA,2019-08-14,19.949375,20.45,19.24
PRLA,2019-08-15,19.898085106383,20.47,19.21
PRLA,2019-08-16,19.4875,19.85,19.13
PRLA,2019-08-17,20.24375,21.04,19.08
PRLA,2019-08-18,20.313125,20.78,19.62
PRLA,2019-08-19,19.6936170212766,20.21,19.2
PRLA,2019-08-20,20.8468292682927,23.2,19.12
PRLA,2019-08-21,21.14,22.17,20.26
PRLA,2019-08-22,21.3826086956522,22.13,20.56
PRLA,2019-08-23,21.1795833333333,21.99,20.14
PRLA,2019-08-24,20.5004166666667,20.96,19.99
PRLA,2019-08-25,20.6477083333333,21.11,20.05
PRLA,2019-08-26,20.120625,20.44,19.66
PRLA,2019-08-27,19.7208333333333,20.12,18.92
PRLA,2019-08-28,18.085625,18.88,17.35
PRLA,2019-08-29,17.76875,18.31,17.15
PRLA,2019-08-30,17.5154166666667,17.91,17.17
PRLA,2019-08-31,18.4862790697674,19.83,17.15
PRLA,2019-09-01,18.305,18.76,17.77
PRLA,2019-09-02,19.3768888888889,20.64,18.07
PRLA,2019-09-03,18.3822916666667,18.9,17.72
PRLA,2019-09-04,17.5710416666667,17.84,17.16
PRLA,2019-09-05,17.9252083333333,18.55,17.07
PRLA,2019-09-06,18.4489583333333,18.85,17.85
PRLA,2019-09-07,19.0272916666667,19.55,18.29
PRLA,2019-09-08,17.4377083333333,18.75,16.45
PRLA,2019-09-09,16.7627083333333,17.23,16.31
PRLA,2019-09-10,16.0960416666667,16.27,15.87
PRLA,2019-09-11,16.586875,17.15,15.81
PRLA,2019-09-12,16.093125,16.47,15.49
PRLA,2019-09-13,14.694375,15.42,13.9
PRLA,2019-09-14,14.1522916666667,14.49,13.76
PRLA,2019-09-15,14.8916666666667,15.53,13.98
PRLA,2019-09-16,16.9190697674419,18.49,14.92
PRLA,2019-09-17,18.304375,19.05,17.23
PRLA,2019-09-18,19.3917021276596,20.03,18.26
PRLA,2019-09-19,19.1339583333333,19.41,18.88
PRLA,2019-09-20,19.5866666666667,20.32,18.89
PRLA,2019-09-21,20.20375,20.83,19.31
PRLA,2019-09-22,19.7572916666667,20.27,18.83
PRLA,2019-09-23,18.795,19.15,18.13
PRLA,2019-09-24,18.3995833333333,18.76,18.04
PRLA,2019-09-25,17.7819565217391,18.12,16.9
PRLA,2019-09-26,16.2414583333333,16.82,15.41
PRLA,2019-09-27,14.91125,15.37,14.28
PRLA,2019-09-28,14.0204166666667,14.31,13.54
PRLA,2019-09-29,13.321875,13.81,12.4
PRLA,2019-09-30,11.7883333333333,12.43,11.45
PRLA,2019-10-01,11.2875,11.56,10.65
PRLA,2019-10-02,10.2727083333333,10.59,9.63
PRLA,2019-10-03,9.11291666666667,9.65,8.39
PRLA,2019-10-04,8.511875,8.72,8.26
PRLA,2019-10-05,8.1125,8.3,7.95
PRLA,2019-10-06,7.93229166666667,8.08,7.66
PRLA,2019-10-07,8.11916666666667,8.44,7.49
PRLA,2019-10-08,8.61729166666667,8.95,7.98
PRLA,2019-10-09,9.52958333333333,10.08,8.64
PRLA,2019-10-10,8.91229166666667,9.71,7.63
PRLA,2019-10-11,6.05333333333333,7.68,4.28
PRLA,2019-10-12,2.240625,4.22,0.87
PRLA,2019-10-13,0.530833333333333,0.84,0.32
PRLA,2019-10-14,0.702083333333333,0.95,0.29
PRLA,2019-10-15,1.38458333333333,1.71,0.63
PRLA,2019-10-16,1.936875,2.09,1.64
PRLA,2019-10-17,2.34083333333333,2.62,1.98
PRLA,2019-10-18,3.00604166666667,3.37,2.23
PRLA,2019-10-19,3.996875,4.37,3.32
PRLA,2019-10-20,4.57020833333333,4.83,4.06
PRLA,2019-10-21,4.790625,4.96,4.63
PRLA,2019-10-22,4.53395833333333,4.83,3.79
PRLA,2019-10-23,3.8425,4.03,3.64
PRLA,2020-06-05,20.8588636363636,21.47,20.15
PRLA,2020-06-06,21.1792307692308,22.17,20.43
PRLA,2020-06-07,19.2535416666667,20.37,18.39
PRLA,2020-06-08,19.9854347826087,21.28,18.4
PRLA,2020-06-09,21.1110416666667,21.67,20.15
PRLA,2020-06-10,19.824375,20.57,18.9
PRLA,2020-06-11,19.123125,19.46,18.78
PRLA,2020-06-12,19.2858333333333,19.69,18.74
PRLA,2020-06-13,19.4279166666667,20.02,18.82
PRLA,2020-06-14,19.2920833333333,19.8,18.58
PRLA,2020-06-15,19.0916666666667,19.42,18.37
PRLA,2020-06-16,20.3470212765957,21.36,19.22
PRLA,2020-06-17,20.7933333333333,21.15,20.2
PRLA,2020-06-18,21.4333333333333,21.97,20.77
PRLA,2020-06-19,21.06125,21.41,20.38
PRLA,2020-06-20,20.511875,20.84,20.18
PRLA,2020-06-21,20.6272916666667,20.98,20.04
PRLA,2020-06-22,21.0509756097561,21.64,20.24
PRLA,2021-06-16,22.5854166666667,23.43,21.42
PRLA,2021-06-17,22.141875,22.89,21.41
PRLA,2021-06-18,22.458125,23.06,21.69
PRLA,2021-06-19,21.988125,22.49,21.19
PRLA,2021-06-20,22.1695833333333,23.25,21.18
PRLA,2021-06-21,20.8514583333333,21.58,19.59
PRLA,2021-06-22,19.68375,20.02,19.22
PRLA,2021-06-23,20.2675,21.21,19.11
PRLA,2021-06-24,20.7675,21.48,19.72
PRLA,2021-06-25,22.0035416666667,23.31,20.49
PRLA,2021-06-26,21.2058333333333,21.56,20.64
PRLA,2021-06-27,21.6366666666667,22.45,20.6
PRLA,2021-06-28,22.2145833333333,23.55,21.41
PRLA,2021-06-29,21.73375,22.49,21.32
PRLA,2021-06-30,24.0082978723404,26.19,21.3
PRLA,2021-07-01,25.551875,28.55,22.76
PRLA,2021-07-02,26.4866666666667,28.64,23.84
PRLA,2021-07-03,25.4516666666667,26.92,23.92
PRLA,2021-07-04,24.0677083333333,24.57,23.57
PRLA,2021-07-05,24.3264583333333,24.83,23.67
PRLA,2021-07-06,25.4510256410256,27.81,24.11
PRLA,2021-07-07,22.521875,24.15,21.46
PRLA,2021-07-08,22.11125,23.65,21.1
PRLA,2021-07-09,21.784375,22.45,21.17
PRLA,2021-07-10,22.0891666666667,22.74,21.38
PRLA,2021-07-11,23.1185416666667,24.23,21.72
PRLA,2021-07-12,23.7497916666667,24.85,22.41
PRLA,2021-07-13,23.0604166666667,23.76,22.22
PRLA,2021-07-14,24.1835416666667,25.7,22.67
PRLA,2021-07-15,23.615,24.35,22.71
PRLA,2021-07-16,23.6764583333333,24.65,22.6
PRLA,2021-07-17,22.9722916666667,23.25,22.41
PRLA,2021-07-18,23.1335416666667,23.81,22.37
PRLA,2021-07-19,24.1727083333333,25.29,22.67
PRLA,2021-07-20,24.5366666666667,25.6,23.96
PRLA,2021-07-21,24.2460416666667,25,23.64
PRLA,2021-07-22,23.5204166666667,23.79,23.13
PRLA,2021-07-23,25.3297674418605,27.76,23.1
PRLA,2021-07-24,26.9195833333333,28.46,25.24
PRLA,2021-07-25,25.44625,26.13,24.4
PRLA,2021-07-26,25.145625,26.15,24.28
PRLA,2021-07-27,25.2439583333333,26.24,24.33
PRLA,2021-07-28,25.0410416666667,25.65,24.52
PRLA,2021-07-29,25.020625,25.53,24.25
PRLA,2021-07-30,24.7795833333333,25.74,23.9
PRLA,2021-07-31,23.7775,24.1,23.29
PRLA,2021-08-01,23.3416666666667,23.94,22.66
PRLA,2021-08-02,23.6647916666667,25.55,22.27
PRLA,2021-08-03,24.1965217391304,26.24,22.16
PRLA,2021-08-04,24.0466666666667,25.5,23
PRLA,2021-08-05,22.93375,23.26,22.44
PRLA,2021-08-06,22.5477083333333,22.88,22.1
PRLA,2021-08-07,22.6747916666667,23.55,21.93
PRLA,2021-08-08,22.4525,23.17,21.74
PRLA,2021-08-09,23.6904255319149,25.53,21.96
PRLA,2021-08-10,23.4475,24.21,22.65
PRLA,2021-08-11,22.381875,22.73,21.42
PRLA,2021-08-12,21.275,21.72,20.46
PRLA,2021-08-13,20.0510416666667,20.43,19.32
PRLA,2021-08-14,19.6291666666667,20.18,19.16
PRLA,2021-08-15,20.5735416666667,21.51,19.07
PRLA,2021-08-16,21.9177083333333,22.92,20.55
PRLA,2021-08-17,22.653125,23.44,21.79
PRLA,2021-08-18,22.9639583333333,23.73,22.34
PRLA,2021-08-19,23.275,23.89,22.35
PRLA,2021-08-20,24.236875,26.61,22.84
PRLA,2021-08-21,22.5095833333333,23.79,20.38
PRLA,2021-08-22,20.2533333333333,20.77,19.62
PRLA,2021-08-23,19.2747916666667,19.6,18.73
PRLA,2021-08-24,19.80375,21,18.52
PRLA,2021-08-25,19.7464583333333,21.61,19.04
PRLA,2021-08-26,19.9045833333333,21.07,18.96
PRLA,2021-08-27,18.3489583333333,19.2,17.87
PRLA,2021-08-28,18.4952083333333,19.27,17.76
PRLA,2021-08-29,19.080625,20.3,18.47
PRLA,2021-08-30,19.3758333333333,19.99,18.5
PRLA,2021-08-31,20.0404166666667,20.98,19.16
PRLA,2021-09-01,19.745625,20.32,19
PRLA,2021-09-02,19.2708333333333,19.58,18.85
PRLA,2021-09-03,18.9477083333333,19.08,18.81
PRLA,2021-09-04,19.3491666666667,20.18,18.61
PRLA,2021-09-05,19.0597916666667,19.49,18.63
PRLA,2021-09-06,19.4664583333333,20.32,18.51
PRLA,2021-09-07,19.5079166666667,20.3,18.83
PRLA,2021-09-08,18.58,19.02,17.82
PRLA,2021-09-09,18.074375,18.52,17.57
PRLA,2021-09-10,18.3052083333333,19.18,17.61
PRLA,2021-09-11,18.6752083333333,20.09,17.79
PRLA,2021-09-12,18.086875,18.75,17.4
PRLA,2021-09-13,18.06375,20.04,16.99
PRLA,2021-09-14,16.5358333333333,17.12,15.92
PRLA,2021-09-15,16.3125531914894,16.68,15.76
PRLA,2021-09-16,16.8089583333333,17.35,15.93
PRLA,2021-09-17,16.7820833333333,17.27,15.88
PRLA,2021-09-18,15.7179166666667,16.16,14.82
PRLA,2021-09-19,15.883125,16.52,14.54
PRLA,2021-09-20,16.9146808510638,17.92,16.27
PRLA,2021-09-21,15.8025,16.21,14.9
PRLA,2021-09-22,15.0914583333333,15.65,14.48
PRLA,2021-09-23,14.88625,15.47,14.32
PRLA,2021-09-24,15.0066666666667,15.52,14.08
PRLA,2021-09-25,14.27625,14.69,13.56
PRLA,2021-09-26,13.750625,14.14,13.13
PRLA,2021-09-27,14.7883333333333,15.96,13.71
PRLA,2021-09-28,15.500625,16.09,14.61
PRLA,2021-09-29,16.56,17.25,15.37
PRLA,2021-09-30,17.3364583333333,17.93,16.71
PRLA,2021-10-01,17.1520833333333,17.4,16.86
PRLA,2021-10-02,16.7197916666667,16.94,16.15
PRLA,2021-10-03,16.9579166666667,18.1,15.98
PRLA,2021-10-04,16.435,16.86,16.06
PRLA,2021-10-05,16.996875,18.39,16.01
PRLA,2021-10-06,16.4483333333333,16.97,15.88
PRLA,2021-10-07,16.19375,16.83,15.7
PRLA,2021-10-08,16.2810638297872,16.87,15.58
PRLA,2021-10-09,16.592619047619,17.19,16.11
PRLA,2021-10-27,5.12,5.12,5.12
PRLA,2022-05-21,11.6838235294118,12.25,11.06
PRLA,2022-05-22,10.98625,11.28,10.55
PRLA,2022-05-23,11.4377083333333,12.03,10.51
PRLA,2022-05-24,12.2685416666667,12.94,11.17
PRLA,2022-05-25,13.2180434782609,13.96,12.2
PRLA,2022-05-26,14.94875,16.63,13.14
PRLA,2022-05-27,16.1669565217391,17.39,14.55
PRLA,2022-05-28,16.296,16.4,16.22
PRLA,2022-06-04,16.1241025641026,16.48,15.28
PRLA,2022-06-05,18.2771794871795,21.38,15.92
PRLA,2022-06-06,17.699375,19.09,16.23
PRLA,2022-06-07,17.1320833333333,17.84,16.22
PRLA,2022-06-08,17.9571739130435,19.47,16.88
PRLA,2022-06-09,19.2743243243243,21.05,17.42
PRLA,2022-06-10,20.1039130434783,21.14,18.32
PRLA,2022-06-11,20.2439583333333,20.91,19.27
PRLA,2022-06-12,21.2445454545455,22.72,19.26
PRLA,2022-06-13,21.4814583333333,22.89,19.98
PRLA,2022-06-14,21.9808333333333,22.75,20.74
PRLA,2022-06-15,21.6270833333333,22.13,20.93
PRLA,2022-06-16,20.2745833333333,21.01,18.79
PRLA,2022-06-17,19.003125,19.3,18.59
PRLA,2022-06-18,20.2116666666667,21.05,18.96
PRLA,2022-06-19,21.11875,21.86,19.65
PRLA,2022-06-20,23.2420833333333,24.33,21.53
PRLA,2022-06-21,23.3010416666667,23.69,22.24
PRLA,2022-06-22,21.8679166666667,22.17,21.25
PRLA,2022-06-23,22.2427083333333,22.95,21.19
PRLA,2022-06-24,24.9151428571429,27.61,22.05
PRLA,2022-06-25,23.9458139534884,25.21,22.41
PRLA,2022-06-26,20.7775,22.36,19.04
PRLA,2022-06-27,19.4595833333333,19.86,18.91
PRLA,2022-06-28,20.5872340425532,21.85,19.27
PRLA,2022-06-29,21.1053191489362,22.43,20.27
PRLA,2022-06-30,20.9066666666667,22.22,19.74
PRLA,2022-07-01,21.0970833333333,21.56,20.47
PRLA,2022-07-02,21.899375,22.78,20.62
PRLA,2022-07-03,22.2541666666667,23.09,21.31
PRLA,2022-07-04,23.8139583333333,25.18,21.79
PRLA,2022-07-05,24.9246511627907,26.81,23.08
PRLA,2022-07-06,23.8652083333333,24.76,23.04
PRLA,2022-07-07,26.5523529411765,28.94,23.04
PRLA,2022-07-08,23.73375,25.48,22.59
PRLA,2022-07-09,24.9195555555556,26.73,22.55
PRLA,2022-07-10,23.9339583333333,24.41,22.99
PRLA,2022-07-11,24.3020833333333,24.88,23.53
PRLA,2022-07-12,23.7608333333333,24.07,23.13
PRLA,2022-07-13,23.4447916666667,23.84,22.97
PRLA,2022-07-14,23.518,24.67,23.19
PRLA,2022-07-16,26.2019230769231,28.75,24.23
PRLA,2022-07-17,25.9720512820513,27.94,24.43
PRLA,2022-07-18,27.3104166666667,29.29,24.88
PRLA,2022-07-19,27.073125,28.16,25.99
PRLA,2022-07-20,24.2033333333333,25.79,23.12
PRLA,2022-07-21,23.8164583333333,24.76,23.07
PRLA,2022-07-22,23.8877083333333,24.82,23.14
PRLA,2022-07-23,24.5704255319149,26.33,23.33
PRLA,2022-07-24,24.046875,24.63,23.35
PRLA,2022-07-25,23.389375,23.93,22.64
PRLA,2022-07-26,23.181875,23.72,22.56
PRLA,2022-07-27,22.812,23.11,22.54
PRLA,2022-07-28,22.4587234042553,22.81,21.76
PRLA,2022-07-29,21.7476086956522,22.08,21.23
PRLA,2022-07-30,22.2163636363636,23.5,21.2
PRLA,2022-07-31,24.1354166666667,25.14,21.95
PRLA,2022-08-01,22.70925,23.05,22.33
PRLA,2022-08-02,23.1258333333333,24.36,22.16
PRLA,2022-08-03,23.1248888888889,24.18,22.35
PRLA,2022-08-04,22.5997916666667,23.69,21.93
PRLA,2022-08-05,22.5229166666667,23.24,21.6
PRLA,2022-08-06,23.49,24.64,22.26
PRLA,2022-08-07,22.1877083333333,22.81,21.55
PRLA,2022-08-08,21.1435416666667,21.55,20.4
PRLA,2022-08-09,21.2258333333333,21.94,20.17
PRLA,2022-08-10,21.9797916666667,22.88,20.94
PRLA,2022-08-11,22.634375,23.89,21.54
PRLA,2022-08-12,21.3127083333333,21.72,20.64
PRLA,2022-08-13,20.5854166666667,20.7,20.46
PRLA,2022-08-14,21.5345833333333,22.44,20.43
PRLA,2022-08-15,22.3804166666667,23.63,21.13
PRLA,2022-08-16,22.5055319148936,22.97,21.95
PRLA,2022-08-17,23.06875,25.48,21.85
PRLA,2022-08-18,23.589,28.03,22.05
PRLA,2022-08-19,22.5541666666667,22.99,21.75
PRLA,2022-08-20,21.8158333333333,22.25,21.45
PRLA,2022-08-21,22.822619047619,24.25,21.34
PRLA,2022-08-22,22.6495833333333,23.43,21.49
PRLA,2022-08-23,22.7410416666667,23.5,22.14
PRLA,2022-08-24,23.0935416666667,23.86,22.22
PRLA,2022-08-25,22.663125,23.33,21.89
PRLA,2022-08-26,22.508125,23.45,21.66
PRLA,2022-08-27,21.3691666666667,21.93,20.58
PRLA,2022-08-28,21.5179166666667,22.29,20.5
PRLA,2022-08-29,21.164375,21.55,20.27
PRLA,2022-08-30,19.8408333333333,20.23,19.21
PRLA,2022-08-31,19.8689583333333,20.63,19.11
PRLA,2022-09-01,21.09,22.18,19.78
PRLA,2022-09-02,21.5702083333333,22.37,20.56
PRLA,2022-09-03,21.0335416666667,21.42,20.4
PRLA,2022-09-04,20.8285416666667,21.69,19.85
PRLA,2022-09-05,19.8835416666667,20.39,19.2
PRLA,2022-09-06,19.7352083333333,20.28,19
PRLA,2022-09-07,20.2345833333333,20.88,19.56
PRLA,2022-09-08,20.65,21.16,19.74
PRLA,2022-09-09,20.2697916666667,20.74,19.53
PRLA,2022-09-10,19.1233333333333,19.46,18.43
PRLA,2022-09-11,18.17125,18.46,17.51
PRLA,2022-09-12,17.8425,18.35,17.37
PRLA,2022-09-13,17.888125,18.44,17.35
PRLA,2022-09-14,17.2739583333333,17.91,16.44
PRLA,2022-09-15,16.7972916666667,17.12,16.18
PRLA,2022-09-16,16.5579166666667,16.85,16.08
PRLA,2022-09-17,15.94,16.07,15.76
PRLA,2022-09-18,15.66625,15.98,15.21
PRLA,2022-09-19,16.1822916666667,16.81,15.17
PRLA,2022-09-20,17.1666666666667,18.03,16.11
PRLA,2022-09-21,17.2916666666667,17.74,16.42
PRLA,2022-09-22,15.6683333333333,16.31,15.04
PRLA,2022-09-23,14.8914583333333,15.24,14.33
PRLA,2022-09-24,14.415,14.65,14.19
PRLA,2022-09-25,14.4147916666667,14.81,13.95
PRLA,2022-09-26,13.79,14.09,13.36
PRLA,2022-09-27,13.9782222222222,14.79,13.29
PRLA,2022-09-28,13.69625,14.42,12.77
PRLA,2022-09-29,12.8,13.19,12.43
PRLA,2022-09-30,13.1104166666667,14.03,12.34
PRLA,2022-10-01,13.604375,14.25,12.91
PRLA,2022-10-02,13.5358333333333,13.87,13.11
PRLA,2022-10-03,13.6766666666667,14.26,13.06
PRLA,2022-10-04,14.4578723404255,15.64,13.73
PRLA,2022-10-05,15.3689583333333,16.62,14.01
PRLA,2022-10-06,14.9925,15.7,13.83
PRLA,2022-10-07,12.80625,13.75,11.75
PRLA,2022-10-08,11.4122916666667,11.79,10.61
PRLA,2022-10-09,10.7385416666667,11.05,10.42
PRLA,2022-10-10,10.90625,11.37,10.41
PRLA,2022-10-11,10.9847916666667,11.51,10.38
PRLA,2022-10-12,11.039583333333301,11.43,10.35
PRLA,2022-10-13,9.42541666666667,10.3,8.1
PRLA,2022-10-14,7.1275,8,6.39
PRLA,2022-10-15,6.07333333333333,6.38,5.64
PRLA,2022-10-16,5.75979166666667,6.23,5.35
PRLA,2022-10-17,5.40791666666667,5.88,4.89
PRLA,2022-10-18,4.69229166666667,5.03,4.28
PRLA,2022-10-19,4.50583333333333,5.02,4.09
PRLA,2022-10-20,4.7727083333333304,5.21,4.05
PRLA,2022-10-21,5.681875,6.03,4.92
PRLA,2022-10-22,6.203125,6.38,5.77
PRLA,2022-10-23,6.49229166666667,6.85,6.21
PRLA,2022-10-24,7.36666666666667,8.19,6.07
PRLA,2022-10-25,7.03604166666667,8.03,5.94
PRLA,2022-10-26,5.92645833333333,6.12,5.61
PRLA,2022-10-27,5.839375,6.08,5.49
PRLA,2022-10-28,6.125625,6.49,5.59
PRLA,2022-10-29,6.235625,6.46,5.9
PRLA,2022-10-30,6.34020833333333,6.65,6.08
PRLA,2022-10-31,6.27041666666667,6.49,6.02
PRLA,2022-11-01,6.29291666666667,6.52,5.93
PRLA,2022-11-02,6.55291666666667,7.14,6.17
PRLA,2023-05-11,13.4588461538462,13.71,13.3
PRLA,2023-05-12,14.9589583333333,15.89,13.38
PRLA,2023-05-13,16.0385416666667,16.55,15.15
PRLA,2023-05-14,16.0629166666667,16.3,15.71
PRLA,2023-05-15,16.9032608695652,17.76,15.66
PRLA,2023-05-16,17.8680434782609,18.82,16.59
PRLA,2023-05-17,18.1933333333333,18.81,17.6
PRLA,2023-05-18,18.025625,18.6,17.36
PRLA,2023-05-19,16.1541666666667,17.29,14.6
PRLA,2023-05-20,15.1620833333333,15.9,14.33
PRLA,2023-05-21,15.899375,16.54,14.89
PRLA,2023-05-22,16.9483333333333,18.11,15.9
PRLA,2023-05-23,18.0346808510638,18.78,16.42
PRLA,2023-05-24,19.2513513513514,20.79,18.09
PRLA,2023-05-25,19.81625,20.44,19.13
PRLA,2023-05-26,19.7120833333333,20.18,18.98
PRLA,2023-05-27,20.2425,20.74,19.49
PRLA,2023-05-28,20.3733333333333,20.95,19.78
PRLA,2023-05-29,20.3925,20.81,19.73
PRLA,2023-05-30,20.8189583333333,21.63,20.1
PRLA,2023-05-31,21.6716666666667,22.32,20.53
PRLA,2023-06-01,22.1247826086957,23.04,21.65
PRLA,2023-06-02,22.83075,23.91,21.58
PRLA,2023-06-03,23.6133333333333,24.43,22.55
PRLA,2023-06-04,24.2279166666667,25.03,23.02
PRLA,2023-06-05,24.4013333333333,25.53,24.02
PRLA,2023-06-06,24.6588888888889,24.9,24.01
PRLA,2023-06-07,25.8004347826087,26.33,25.33
PRLA,2023-06-08,26.2218181818182,27.81,25.41
PRLA,2023-06-09,26.1734782608696,27.46,25.07
PRLA,2023-06-10,25.2752272727273,26.28,24.32
PRLA,2023-06-11,23.45375,24.2,22.46
PRLA,2023-06-12,22.9220833333333,23.49,22.15
PRLA,2023-06-13,22.9291304347826,23.76,22.16
PRLA,2023-06-14,22.8762222222222,24.31,22.18
PRLA,2023-06-15,23.1102380952381,24.21,22.67
PRLA,2023-06-16,23.101875,23.91,22.45
PRLA,2023-06-17,22.04,22.43,21.58
PRLA,2023-06-18,22.0144736842105,23.43,21.48
PRLA,2023-06-19,22.7733333333333,23.64,21.85
PRLA,2023-06-20,23.1097916666667,23.82,22.05
PRLA,2023-06-21,23.904375,24.52,23.06
PRLA,2023-06-22,23.831875,24.17,23.33
PRLA,2023-06-23,23.006875,23.36,22.47
PRLA,2023-06-24,21.839375,22.44,20.99
PRLA,2023-06-25,19.4260416666667,20.93,18.15
PRLA,2023-06-26,18.94375,19.42,18.11
PRLA,2023-06-27,19.761875,20.36,19.02
PRLA,2023-06-28,21.1906666666667,21.92,19.95
PRLA,2023-06-29,21.116976744186,21.95,20.83
PRLA,2023-06-30,22.8134090909091,23.47,21.74
PRLA,2023-07-01,22.6920833333333,23.13,22.5
PRLA,2023-07-02,22.9933333333333,23.65,22.61
PRLA,2023-07-03,25.3086666666667,26.35,24.06
PRLA,2023-07-04,24.5215909090909,25.22,23.57
PRLA,2023-07-05,23.59,24.5,22.29
PRLA,2023-07-06,22.0536956521739,22.45,21.31
PRLA,2023-07-07,21.615,22.11,21.08
PRLA,2023-07-08,21.6585416666667,22.29,21.17
PRLA,2023-07-09,21.6991666666667,22.23,21.12
PRLA,2023-07-10,22.015,22.68,21.04
PRLA,2023-07-11,22.3877083333333,23.05,21.73
PRLA,2023-07-12,21.0022916666667,21.68,20.14
PRLA,2023-07-13,20.4346808510638,20.89,20.03
PRLA,2023-07-14,20.9841666666667,21.56,19.99
PRLA,2023-07-15,21.2845833333333,21.61,20.88
PRLA,2023-07-16,21.096875,21.35,20.7
PRLA,2023-07-17,20.773125,21.13,20.34
PRLA,2023-07-18,20.82,21.37,20.25
PRLA,2023-07-19,21.3834042553191,21.79,20.73
PRLA,2023-07-20,21.2282978723404,21.53,20.81
PRLA,2023-07-21,21.5045238095238,22.33,20.74
PRLA,2023-07-22,22.2948936170213,23.06,21.25
PRLA,2023-07-23,22.92125,23.55,21.85
PRLA,2023-07-24,22.8079166666667,23.02,22.57
PRLA,2023-07-25,24.0952631578947,25.74,22.89
PRLA,2023-07-26,24.8032608695652,25.05,24.31
PRLA,2023-07-27,24.463829787234,25.01,24.13
PRLA,2023-07-28,24.94,26.25,23.98
PRLA,2023-07-29,24.8139130434783,25.46,23.92
PRLA,2023-07-30,23.826875,24.38,23
PRLA,2023-07-31,23.6058333333333,24.49,22.86
PRLA,2023-08-01,23.58875,24.18,22.94
PRLA,2023-08-02,23.9995238095238,25.59,23.27
PRLA,2023-08-03,23.7020833333333,23.92,23.48
PRLA,2023-08-04,24.4757142857143,25.76,23.66
PRLA,2023-08-05,24.2314583333333,24.69,23.5
PRLA,2023-08-06,23.124375,23.48,22.56
PRLA,2023-08-07,22.9966666666667,23.44,22.46
PRLA,2023-08-08,23.2068421052632,24.1,22.59
PRLA,2023-08-09,23.1516666666667,23.54,22.68
PRLA,2023-08-10,22.8119565217391,23.68,22.15
PRLA,2023-08-11,21.7214583333333,22.1,21.36
PRLA,2023-08-12,21.585625,21.95,21.22
PRLA,2023-08-13,21.7272916666667,22.14,21.15
PRLA,2023-08-14,21.0460416666667,21.56,20.44
PRLA,2023-08-15,20.8292857142857,22.1,20.32
PRLA,2023-08-16,21.7382608695652,22.55,20.72
PRLA,2023-08-17,21.1564583333333,21.58,20.21
